File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD13A1_006__500m_16_days_NDVI_doy2010017_aid0001,_500m_16_days_NDVI,aid0001,2010-01-17,1617.0,0.0545,0.8114,"(0.0545,0.8114)",0.4498936,0.2323589,0.0539907,0.6795,0.8114,0.4884,0.0545,0.2116
MOD13A1_006__500m_16_days_NDVI_doy2010033_aid0001,_500m_16_days_NDVI,aid0001,2010-02-02,1617.0,-0.0242,0.7649,"(-0.0242,0.7649)",0.2329454,0.1810728,0.0327874,0.3526,0.7312,0.1825,-0.0242,0.0826
MOD13A1_006__500m_16_days_NDVI_doy2010049_aid0001,_500m_16_days_NDVI,aid0001,2010-02-18,1617.0,0.0007,0.816,"(0.0007,0.816)",0.4370443,0.2503169,0.0626585,0.6925,0.816,0.4503,0.0007,0.1907
MOD13A1_006__500m_16_days_NDVI_doy2010065_aid0001,_500m_16_days_NDVI,aid0001,2010-03-06,1617.0,0.011,0.7367,"(0.011,0.7367)",0.381678,0.2014261,0.0405725,0.5764,0.7367,0.4154,0.011,0.1779
MOD13A1_006__500m_16_days_NDVI_doy2010081_aid0001,_500m_16_days_NDVI,aid0001,2010-03-22,1617.0,0.0278,0.7699,"(0.0278,0.7699)",0.4307208,0.2193044,0.0480944,0.6477,0.7699,0.4592,0.0278,0.2113
MOD13A1_006__500m_16_days_NDVI_doy2010097_aid0001,_500m_16_days_NDVI,aid0001,2010-04-07,1617.0,0.0028,0.775,"(0.0028,0.775)",0.443923,0.2190309,0.0479745,0.6654,0.775,0.4502,0.0028,0.2286
MOD13A1_006__500m_16_days_NDVI_doy2010113_aid0001,_500m_16_days_NDVI,aid0001,2010-04-23,1617.0,0.0595,0.7698,"(0.0595,0.7698)",0.4822064,0.2092739,0.0437956,0.694,0.7698,0.4957,0.0595,0.277
MOD13A1_006__500m_16_days_NDVI_doy2010129_aid0001,_500m_16_days_NDVI,aid0001,2010-05-09,1617.0,0.0335,0.8601,"(0.0335,0.8601)",0.5131843,0.2426537,0.0588808,0.7618,0.8601,0.5361,0.0335,0.2683
MOD13A1_006__500m_16_days_NDVI_doy2010145_aid0001,_500m_16_days_NDVI,aid0001,2010-05-25,1617.0,0.1111,0.9111,"(0.1111,0.9111)",0.5532337,0.2654895,0.0704847,0.8254,0.9111,0.5644,0.1111,0.2919
MOD13A1_006__500m_16_days_NDVI_doy2010353_aid0001,_500m_16_days_NDVI,aid0001,2010-12-19,1617.0,-0.0187,0.8319,"(-0.0187,0.8319)",0.4631217,0.2628182,0.0690734,0.7275,0.8319,0.4864,-0.0187,0.2132
MOD13A1_006__500m_16_days_NDVI_doy2011001_aid0001,_500m_16_days_NDVI,aid0001,2011-01-01,1617.0,-0.0187,0.8148,"(-0.0187,0.8148)",0.3864171,0.2579289,0.0665273,0.6664,0.8148,0.326,-0.0187,0.1481
MOD13A1_006__500m_16_days_NDVI_doy2011017_aid0001,_500m_16_days_NDVI,aid0001,2011-01-17,1617.0,-0.0095,0.8532,"(-0.0095,0.8532)",0.4645155,0.2504933,0.0627469,0.7226,0.8532,0.4575,-0.0095,0.2163
MOD13A1_006__500m_16_days_NDVI_doy2011033_aid0001,_500m_16_days_NDVI,aid0001,2011-02-02,1617.0,0.0142,0.8,"(0.0142,0.8)",0.4163379,0.2386474,0.0569526,0.6551,0.8,0.4173,0.0142,0.1821
MOD13A1_006__500m_16_days_NDVI_doy2011049_aid0001,_500m_16_days_NDVI,aid0001,2011-02-18,1617.0,-0.0043,0.8367,"(-0.0043,0.8367)",0.4525009,0.2513671,0.0631854,0.711,0.8367,0.4445,-0.0043,0.204
MOD13A1_006__500m_16_days_NDVI_doy2011065_aid0001,_500m_16_days_NDVI,aid0001,2011-03-06,1617.0,0.0281,0.7539,"(0.0281,0.7539)",0.3980741,0.2079261,0.0432333,0.6049,0.7539,0.4012,0.0281,0.1925
MOD13A1_006__500m_16_days_NDVI_doy2011081_aid0001,_500m_16_days_NDVI,aid0001,2011-03-22,1617.0,0.0013,0.7941,"(0.0013,0.7941)",0.4410236,0.2251735,0.0507031,0.6765,0.7941,0.4566,0.0013,0.2208
MOD13A1_006__500m_16_days_NDVI_doy2011097_aid0001,_500m_16_days_NDVI,aid0001,2011-04-07,1617.0,0.0784,0.7655,"(0.0784,0.7655)",0.4263167,0.2098383,0.0440321,0.6408,0.7655,0.4355,0.0784,0.213
MOD13A1_006__500m_16_days_NDVI_doy2011113_aid0001,_500m_16_days_NDVI,aid0001,2011-04-23,1617.0,0.0423,0.882,"(0.0423,0.882)",0.4097519,0.1951812,0.0380957,0.595,0.882,0.4245,0.0423,0.2143
MOD13A1_006__500m_16_days_NDVI_doy2011129_aid0001,_500m_16_days_NDVI,aid0001,2011-05-09,1617.0,0.1312,0.8933,"(0.1312,0.8933)",0.5288958,0.2550833,0.0650675,0.7941,0.8933,0.5099,0.1312,0.275
MOD13A1_006__500m_16_days_NDVI_doy2011145_aid0001,_500m_16_days_NDVI,aid0001,2011-05-25,1617.0,0.0295,0.9053,"(0.0295,0.9053)",0.3299518,0.2356848,0.0555473,0.4298,0.8365,0.2325,0.0295,0.1577
MOD13A1_006__500m_16_days_NDVI_doy2011353_aid0001,_500m_16_days_NDVI,aid0001,2011-12-19,1617.0,0.0143,0.8904,"(0.0143,0.8904)",0.4536379,0.2402406,0.0577156,0.6971,0.8904,0.4399,0.0143,0.2328
MOD13A1_006__500m_16_days_NDVI_doy2012001_aid0001,_500m_16_days_NDVI,aid0001,2012-01-01,1617.0,0.024,0.8465,"(0.024,0.8465)",0.4489607,0.2492693,0.0621352,0.7012,0.8465,0.4564,0.024,0.204
MOD13A1_006__500m_16_days_NDVI_doy2012017_aid0001,_500m_16_days_NDVI,aid0001,2012-01-17,1617.0,0.0371,0.8339,"(0.0371,0.8339)",0.436609,0.2377804,0.0565395,0.6853,0.8339,0.4005,0.0371,0.2052
MOD13A1_006__500m_16_days_NDVI_doy2012033_aid0001,_500m_16_days_NDVI,aid0001,2012-02-02,1617.0,-0.0332,0.8165,"(-0.0332,0.8165)",0.4461542,0.2421369,0.0586303,0.696,0.8165,0.475,-0.0332,0.1984
MOD13A1_006__500m_16_days_NDVI_doy2012049_aid0001,_500m_16_days_NDVI,aid0001,2012-02-18,1617.0,-0.0064,0.8307,"(-0.0064,0.8307)",0.3866108,0.2288438,0.0523695,0.6114,0.8307,0.3617,-0.0064,0.1703
MOD13A1_006__500m_16_days_NDVI_doy2012065_aid0001,_500m_16_days_NDVI,aid0001,2012-03-05,1617.0,0.0108,0.8019,"(0.0108,0.8019)",0.3511003,0.2233713,0.0498947,0.5376,0.8019,0.2879,0.0108,0.1619
MOD13A1_006__500m_16_days_NDVI_doy2012081_aid0001,_500m_16_days_NDVI,aid0001,2012-03-21,1617.0,0.0199,0.7283,"(0.0199,0.7283)",0.4088907,0.1941401,0.0376904,0.6027,0.7283,0.4399,0.0199,0.2168
MOD13A1_006__500m_16_days_NDVI_doy2012097_aid0001,_500m_16_days_NDVI,aid0001,2012-04-06,1617.0,0.0909,0.8046,"(0.0909,0.8046)",0.4530067,0.2274228,0.0517211,0.6847,0.8046,0.453,0.0909,0.2253
MOD13A1_006__500m_16_days_NDVI_doy2012113_aid0001,_500m_16_days_NDVI,aid0001,2012-04-22,1617.0,0.0855,0.7775,"(0.0855,0.7775)",0.4886227,0.2110707,0.0445508,0.7019,0.7775,0.5205,0.0855,0.2744
MOD13A1_006__500m_16_days_NDVI_doy2012129_aid0001,_500m_16_days_NDVI,aid0001,2012-05-08,1617.0,0.0133,0.8454,"(0.0133,0.8454)",0.530304,0.2404028,0.0577935,0.7837,0.8454,0.5432,0.0133,0.2948
MOD13A1_006__500m_16_days_NDVI_doy2012145_aid0001,_500m_16_days_NDVI,aid0001,2012-05-24,1617.0,0.0539,0.8975,"(0.0539,0.8975)",0.5475255,0.2535242,0.0642745,0.8188,0.8975,0.5433,0.0539,0.2903
MOD13A1_006__500m_16_days_NDVI_doy2012353_aid0001,_500m_16_days_NDVI,aid0001,2012-12-18,1617.0,0.0415,0.843,"(0.0415,0.843)",0.4699602,0.2477482,0.0613792,0.7171,0.843,0.5002,0.0415,0.2282
MOD13A1_006__500m_16_days_NDVI_doy2013001_aid0001,_500m_16_days_NDVI,aid0001,2013-01-01,1617.0,-0.0224,0.8753,"(-0.0224,0.8753)",0.4323499,0.2429703,0.0590346,0.6631,0.8753,0.4073,-0.0224,0.2062
MOD13A1_006__500m_16_days_NDVI_doy2013017_aid0001,_500m_16_days_NDVI,aid0001,2013-01-17,1617.0,0.0216,0.8659,"(0.0216,0.8659)",0.4534022,0.2602361,0.0677228,0.7179,0.8659,0.4668,0.0216,0.1928
MOD13A1_006__500m_16_days_NDVI_doy2013033_aid0001,_500m_16_days_NDVI,aid0001,2013-02-02,1617.0,-0.0567,0.8674,"(-0.0567,0.8674)",0.2648133,0.1810701,0.0327864,0.3745,0.7532,0.2136,-0.0567,0.1162
MOD13A1_006__500m_16_days_NDVI_doy2013049_aid0001,_500m_16_days_NDVI,aid0001,2013-02-18,1617.0,-0.0005,0.8119,"(-0.0005,0.8119)",0.4369366,0.2440498,0.0595603,0.6815,0.8119,0.4474,-0.0005,0.1977
MOD13A1_006__500m_16_days_NDVI_doy2013065_aid0001,_500m_16_days_NDVI,aid0001,2013-03-06,1617.0,0.0826,0.8153,"(0.0826,0.8153)",0.4519077,0.2387421,0.0569978,0.7004,0.8153,0.4541,0.0826,0.2088
MOD13A1_006__500m_16_days_NDVI_doy2013081_aid0001,_500m_16_days_NDVI,aid0001,2013-03-22,1617.0,0.0786,0.8056,"(0.0786,0.8056)",0.4474708,0.2353526,0.0553909,0.6913,0.8056,0.4605,0.0786,0.211
MOD13A1_006__500m_16_days_NDVI_doy2013097_aid0001,_500m_16_days_NDVI,aid0001,2013-04-07,1617.0,0.0814,0.7822,"(0.0814,0.7822)",0.4452872,0.212833,0.0452979,0.6452,0.7822,0.4671,0.0814,0.2288
MOD13A1_006__500m_16_days_NDVI_doy2013113_aid0001,_500m_16_days_NDVI,aid0001,2013-04-23,1617.0,0.0912,0.8458,"(0.0912,0.8458)",0.5049013,0.2264775,0.0512921,0.7276,0.8458,0.5238,0.0912,0.2773
MOD13A1_006__500m_16_days_NDVI_doy2013129_aid0001,_500m_16_days_NDVI,aid0001,2013-05-09,1617.0,0.1311,0.8978,"(0.1311,0.8978)",0.5415325,0.2546566,0.06485,0.7984,0.8978,0.5655,0.1311,0.2917
MOD13A1_006__500m_16_days_NDVI_doy2013145_aid0001,_500m_16_days_NDVI,aid0001,2013-05-25,1617.0,0.1087,0.8783,"(0.1087,0.8783)",0.546656,0.2597053,0.0674468,0.814,0.8783,0.5638,0.1087,0.2887
MOD13A1_006__500m_16_days_NDVI_doy2013353_aid0001,_500m_16_days_NDVI,aid0001,2013-12-19,1617.0,0.0755,0.8903,"(0.0755,0.8903)",0.4848743,0.2424919,0.0588023,0.718,0.8903,0.5092,0.0755,0.2385
MOD13A1_006__500m_16_days_NDVI_doy2014001_aid0001,_500m_16_days_NDVI,aid0001,2014-01-01,1617.0,-0.0047,0.8426,"(-0.0047,0.8426)",0.4739364,0.244552,0.0598057,0.7163,0.8426,0.5088,-0.0047,0.2235
MOD13A1_006__500m_16_days_NDVI_doy2014017_aid0001,_500m_16_days_NDVI,aid0001,2014-01-17,1617.0,-0.0101,0.857,"(-0.0101,0.857)",0.4688009,0.2502797,0.0626399,0.7228,0.857,0.489,-0.0101,0.2113
MOD13A1_006__500m_16_days_NDVI_doy2014033_aid0001,_500m_16_days_NDVI,aid0001,2014-02-02,1617.0,0.01,0.8278,"(0.01,0.8278)",0.3077803,0.2075713,0.0430859,0.4626,0.8278,0.2476,0.01,0.1278
MOD13A1_006__500m_16_days_NDVI_doy2014049_aid0001,_500m_16_days_NDVI,aid0001,2014-02-18,1617.0,0.0362,0.8436,"(0.0362,0.8436)",0.4129096,0.2173407,0.047237,0.6239,0.8436,0.4213,0.0362,0.2014
MOD13A1_006__500m_16_days_NDVI_doy2014065_aid0001,_500m_16_days_NDVI,aid0001,2014-03-06,1617.0,-0.0072,0.7735,"(-0.0072,0.7735)",0.4424064,0.2261192,0.0511299,0.6692,0.7735,0.4542,-0.0072,0.226
MOD13A1_006__500m_16_days_NDVI_doy2014081_aid0001,_500m_16_days_NDVI,aid0001,2014-03-22,1617.0,0.0095,0.7717,"(0.0095,0.7717)",0.4468823,0.2280387,0.0520016,0.6773,0.7717,0.4555,0.0095,0.2177
MOD13A1_006__500m_16_days_NDVI_doy2014097_aid0001,_500m_16_days_NDVI,aid0001,2014-04-07,1617.0,0.1052,0.7999,"(0.1052,0.7999)",0.4701089,0.2221119,0.0493337,0.6971,0.7999,0.4744,0.1052,0.2432
MOD13A1_006__500m_16_days_NDVI_doy2014113_aid0001,_500m_16_days_NDVI,aid0001,2014-04-23,1617.0,0.1243,0.8035,"(0.1243,0.8035)",0.4956776,0.2253259,0.0507718,0.7245,0.8035,0.5246,0.1243,0.2696
MOD13A1_006__500m_16_days_NDVI_doy2014129_aid0001,_500m_16_days_NDVI,aid0001,2014-05-09,1617.0,0.0769,0.879,"(0.0769,0.879)",0.5348165,0.2482611,0.0616336,0.7773,0.879,0.5441,0.0769,0.2834
MOD13A1_006__500m_16_days_NDVI_doy2014145_aid0001,_500m_16_days_NDVI,aid0001,2014-05-25,1617.0,0.0358,0.8744,"(0.0358,0.8744)",0.521138,0.2562968,0.065688,0.7821,0.8744,0.5272,0.0358,0.269
MOD13A1_006__500m_16_days_NDVI_doy2014353_aid0001,_500m_16_days_NDVI,aid0001,2014-12-19,1617.0,-0.0631,0.8758,"(-0.0631,0.8758)",0.4256744,0.283094,0.0801422,0.6924,0.8758,0.4839,-0.0631,0.1756
MOD13A1_006__500m_16_days_NDVI_doy2015001_aid0001,_500m_16_days_NDVI,aid0001,2015-01-01,1617.0,-0.0631,0.8922,"(-0.0631,0.8922)",0.2755383,0.2474142,0.0612138,0.452,0.8922,0.2333,-0.0631,0.0462
MOD13A1_006__500m_16_days_NDVI_doy2015017_aid0001,_500m_16_days_NDVI,aid0001,2015-01-17,1617.0,-0.0482,0.821,"(-0.0482,0.821)",0.4189818,0.2538417,0.0644356,0.6788,0.821,0.4177,-0.0482,0.1835
MOD13A1_006__500m_16_days_NDVI_doy2015033_aid0001,_500m_16_days_NDVI,aid0001,2015-02-02,1617.0,0.0045,0.8499,"(0.0045,0.8499)",0.3478398,0.220201,0.0484885,0.5339,0.8499,0.2887,0.0045,0.162
MOD13A1_006__500m_16_days_NDVI_doy2015049_aid0001,_500m_16_days_NDVI,aid0001,2015-02-18,1617.0,-0.0149,0.7979,"(-0.0149,0.7979)",0.4421087,0.2288471,0.052371,0.6743,0.7979,0.4695,-0.0149,0.2105
MOD13A1_006__500m_16_days_NDVI_doy2015065_aid0001,_500m_16_days_NDVI,aid0001,2015-03-06,1617.0,0.0679,0.7747,"(0.0679,0.7747)",0.4204941,0.2199832,0.0483926,0.639,0.7747,0.4268,0.0679,0.2023
MOD13A1_006__500m_16_days_NDVI_doy2015081_aid0001,_500m_16_days_NDVI,aid0001,2015-03-22,1617.0,0.0858,0.8085,"(0.0858,0.8085)",0.4557583,0.2321123,0.0538761,0.6941,0.8085,0.4533,0.0858,0.2217
MOD13A1_006__500m_16_days_NDVI_doy2015097_aid0001,_500m_16_days_NDVI,aid0001,2015-04-07,1617.0,0.0272,0.779,"(0.0272,0.779)",0.4507816,0.2204309,0.0485898,0.6714,0.779,0.4701,0.0272,0.2269
MOD13A1_006__500m_16_days_NDVI_doy2015113_aid0001,_500m_16_days_NDVI,aid0001,2015-04-23,1617.0,0.1172,0.8426,"(0.1172,0.8426)",0.5140886,0.2307257,0.0532344,0.7396,0.8426,0.5296,0.1172,0.2861
MOD13A1_006__500m_16_days_NDVI_doy2015129_aid0001,_500m_16_days_NDVI,aid0001,2015-05-09,1617.0,0.1134,0.8797,"(0.1134,0.8797)",0.5465312,0.2451403,0.0600938,0.7921,0.8797,0.5796,0.1134,0.3005
MOD13A1_006__500m_16_days_NDVI_doy2015145_aid0001,_500m_16_days_NDVI,aid0001,2015-05-25,1617.0,0.1181,0.8993,"(0.1181,0.8993)",0.5571059,0.2588383,0.0669973,0.8207,0.8993,0.5921,0.1181,0.2938
MOD13A1_006__500m_16_days_NDVI_doy2015353_aid0001,_500m_16_days_NDVI,aid0001,2015-12-19,1617.0,0.0603,0.9095,"(0.0603,0.9095)",0.5151058,0.257767,0.0664438,0.7663,0.9095,0.5502,0.0603,0.2515
MOD13A1_006__500m_16_days_NDVI_doy2016001_aid0001,_500m_16_days_NDVI,aid0001,2016-01-01,1617.0,-0.0216,0.8872,"(-0.0216,0.8872)",0.5024101,0.2664007,0.0709693,0.7703,0.8872,0.5264,-0.0216,0.2348
MOD13A1_006__500m_16_days_NDVI_doy2016017_aid0001,_500m_16_days_NDVI,aid0001,2016-01-17,1617.0,0.0669,0.8735,"(0.0669,0.8735)",0.4921637,0.2604826,0.0678512,0.759,0.8735,0.5043,0.0669,0.228
MOD13A1_006__500m_16_days_NDVI_doy2016033_aid0001,_500m_16_days_NDVI,aid0001,2016-02-02,1617.0,0.0174,0.8651,"(0.0174,0.8651)",0.4827629,0.2583187,0.0667286,0.744,0.8651,0.4947,0.0174,0.2239
MOD13A1_006__500m_16_days_NDVI_doy2016049_aid0001,_500m_16_days_NDVI,aid0001,2016-02-18,1617.0,0.0655,0.8421,"(0.0655,0.8421)",0.4605317,0.2514354,0.0632198,0.7172,0.8421,0.4636,0.0655,0.2079
MOD13A1_006__500m_16_days_NDVI_doy2016065_aid0001,_500m_16_days_NDVI,aid0001,2016-03-05,1617.0,0.0488,0.8386,"(0.0488,0.8386)",0.4611067,0.241642,0.0583909,0.7035,0.8386,0.4799,0.0488,0.2159
MOD13A1_006__500m_16_days_NDVI_doy2016097_aid0001,_500m_16_days_NDVI,aid0001,2016-04-06,1617.0,0.0754,0.7988,"(0.0754,0.7988)",0.4812319,0.2231557,0.0497985,0.7072,0.7988,0.5018,0.0754,0.2569
MOD13A1_006__500m_16_days_NDVI_doy2016113_aid0001,_500m_16_days_NDVI,aid0001,2016-04-22,1617.0,0.0976,0.8404,"(0.0976,0.8404)",0.5262486,0.2396869,0.0574498,0.7599,0.8404,0.5688,0.0976,0.2781
MOD13A1_006__500m_16_days_NDVI_doy2016129_aid0001,_500m_16_days_NDVI,aid0001,2016-05-08,1617.0,0.1028,0.8955,"(0.1028,0.8955)",0.5698171,0.2602362,0.0677229,0.8374,0.8955,0.6048,0.1028,0.3153
MOD13A1_006__500m_16_days_NDVI_doy2016145_aid0001,_500m_16_days_NDVI,aid0001,2016-05-24,1617.0,0.0605,0.9643,"(0.0605,0.9643)",0.4641958,0.2419027,0.0585169,0.678,0.9643,0.4252,0.0605,0.2394
MOD13A1_006__500m_16_days_NDVI_doy2016353_aid0001,_500m_16_days_NDVI,aid0001,2016-12-18,1617.0,-0.0162,0.8792,"(-0.0162,0.8792)",0.4954053,0.2651887,0.070325,0.7712,0.8792,0.4933,-0.0162,0.2268
MOD13A1_006__500m_16_days_NDVI_doy2017001_aid0001,_500m_16_days_NDVI,aid0001,2017-01-01,1617.0,-0.0335,0.8963,"(-0.0335,0.8963)",0.5068216,0.2691758,0.0724556,0.7698,0.8963,0.5543,-0.0335,0.2625
MOD13A1_006__500m_16_days_NDVI_doy2017017_aid0001,_500m_16_days_NDVI,aid0001,2017-01-17,1617.0,0.0531,0.8728,"(0.0531,0.8728)",0.4812562,0.2484984,0.0617515,0.7435,0.8728,0.4792,0.0531,0.2349
MOD13A1_006__500m_16_days_NDVI_doy2017033_aid0001,_500m_16_days_NDVI,aid0001,2017-02-02,1617.0,0.0231,0.9587,"(0.0231,0.9587)",0.4613703,0.2383667,0.0568187,0.6987,0.9587,0.491,0.0231,0.2248
MOD13A1_006__500m_16_days_NDVI_doy2017049_aid0001,_500m_16_days_NDVI,aid0001,2017-02-18,1617.0,0.0572,0.8408,"(0.0572,0.8408)",0.4572177,0.2316085,0.0536425,0.6853,0.8408,0.4912,0.0572,0.2265
MOD13A1_006__500m_16_days_NDVI_doy2017065_aid0001,_500m_16_days_NDVI,aid0001,2017-03-06,1617.0,0.0311,0.8391,"(0.0311,0.8391)",0.4633847,0.2516833,0.0633445,0.7252,0.8391,0.4752,0.0311,0.2149
MOD13A1_006__500m_16_days_NDVI_doy2017081_aid0001,_500m_16_days_NDVI,aid0001,2017-03-22,1617.0,0.0896,0.8325,"(0.0896,0.8325)",0.4797826,0.2411946,0.0581749,0.7267,0.8325,0.484,0.0896,0.2332
MOD13A1_006__500m_16_days_NDVI_doy2017097_aid0001,_500m_16_days_NDVI,aid0001,2017-04-07,1617.0,0.0837,0.7895,"(0.0837,0.7895)",0.4541716,0.2117994,0.044859,0.6657,0.7895,0.4793,0.0837,0.2372
MOD13A1_006__500m_16_days_NDVI_doy2017113_aid0001,_500m_16_days_NDVI,aid0001,2017-04-23,1617.0,0.0854,0.8362,"(0.0854,0.8362)",0.5105482,0.233388,0.0544699,0.751,0.8362,0.5311,0.0854,0.2786
MOD13A1_006__500m_16_days_NDVI_doy2017129_aid0001,_500m_16_days_NDVI,aid0001,2017-05-09,1617.0,0.1024,0.8964,"(0.1024,0.8964)",0.5548346,0.2579466,0.0665365,0.82,0.8964,0.5781,0.1024,0.292
MOD13A1_006__500m_16_days_NDVI_doy2017145_aid0001,_500m_16_days_NDVI,aid0001,2017-05-25,1617.0,0.0496,0.9048,"(0.0496,0.9048)",0.5750121,0.2620275,0.0686584,0.8389,0.9048,0.6137,0.0496,0.3106
MOD13A1_006__500m_16_days_NDVI_doy2017353_aid0001,_500m_16_days_NDVI,aid0001,2017-12-19,1617.0,0.0233,0.9079,"(0.0233,0.9079)",0.4866093,0.2689586,0.0723387,0.7634,0.9079,0.4926,0.0233,0.2186
MOD13A1_006__500m_16_days_NDVI_doy2018001_aid0001,_500m_16_days_NDVI,aid0001,2018-01-01,1617.0,0.0345,0.9181,"(0.0345,0.9181)",0.5118379,0.2664171,0.0709781,0.7831,0.9181,0.533,0.0345,0.2402
MOD13A1_006__500m_16_days_NDVI_doy2018017_aid0001,_500m_16_days_NDVI,aid0001,2018-01-17,1617.0,0.0551,0.8837,"(0.0551,0.8837)",0.4648066,0.2417726,0.058454,0.7122,0.8837,0.471,0.0551,0.2264
MOD13A1_006__500m_16_days_NDVI_doy2018033_aid0001,_500m_16_days_NDVI,aid0001,2018-02-02,1617.0,0.0734,0.8452,"(0.0734,0.8452)",0.4778215,0.2550526,0.0650518,0.7366,0.8452,0.4993,0.0734,0.2153
MOD13A1_006__500m_16_days_NDVI_doy2018049_aid0001,_500m_16_days_NDVI,aid0001,2018-02-18,1617.0,0.0657,0.8364,"(0.0657,0.8364)",0.4712696,0.2585987,0.0668733,0.7375,0.8364,0.4849,0.0657,0.2045
MOD13A1_006__500m_16_days_NDVI_doy2018065_aid0001,_500m_16_days_NDVI,aid0001,2018-03-06,1617.0,0.0767,0.8029,"(0.0767,0.8029)",0.4617192,0.2318724,0.0537648,0.6934,0.8029,0.4888,0.0767,0.2167
MOD13A1_006__500m_16_days_NDVI_doy2018081_aid0001,_500m_16_days_NDVI,aid0001,2018-03-22,1617.0,0.0872,0.7913,"(0.0872,0.7913)",0.4475626,0.2155751,0.0464726,0.6663,0.7913,0.4551,0.0872,0.2258
MOD13A1_006__500m_16_days_NDVI_doy2018097_aid0001,_500m_16_days_NDVI,aid0001,2018-04-07,1617.0,0.1132,0.8174,"(0.1132,0.8174)",0.5043811,0.2382806,0.0567776,0.7522,0.8174,0.5198,0.1132,0.2679
MOD13A1_006__500m_16_days_NDVI_doy2018113_aid0001,_500m_16_days_NDVI,aid0001,2018-04-23,1617.0,0.1189,0.8609,"(0.1189,0.8609)",0.5513964,0.2551321,0.0650924,0.8154,0.8609,0.5719,0.1189,0.2877
MOD13A1_006__500m_16_days_NDVI_doy2018129_aid0001,_500m_16_days_NDVI,aid0001,2018-05-09,1617.0,0.0777,0.9003,"(0.0777,0.9003)",0.5732259,0.2507381,0.0628696,0.8176,0.9003,0.6169,0.0777,0.325
MOD13A1_006__500m_16_days_NDVI_doy2018145_aid0001,_500m_16_days_NDVI,aid0001,2018-05-25,1617.0,0.1014,0.8752,"(0.1014,0.8752)",0.5602618,0.2459327,0.0604829,0.8069,0.8752,0.6196,0.1014,0.3091
MOD13A1_006__500m_16_days_NDVI_doy2018353_aid0001,_500m_16_days_NDVI,aid0001,2018-12-19,1617.0,0.0622,0.9067,"(0.0622,0.9067)",0.5039791,0.2442798,0.0596726,0.736,0.9067,0.5461,0.0622,0.2621
MOD13A1_006__500m_16_days_NDVI_doy2019001_aid0001,_500m_16_days_NDVI,aid0001,2019-01-01,1617.0,0.0418,0.9067,"(0.0418,0.9067)",0.5057716,0.2533188,0.0641704,0.7559,0.9067,0.5386,0.0418,0.2523
MOD13A1_006__500m_16_days_NDVI_doy2019017_aid0001,_500m_16_days_NDVI,aid0001,2019-01-17,1617.0,0.0311,0.8192,"(0.0311,0.8192)",0.4648234,0.230122,0.0529561,0.6918,0.8192,0.5067,0.0311,0.2357
MOD13A1_006__500m_16_days_NDVI_doy2019033_aid0001,_500m_16_days_NDVI,aid0001,2019-02-02,1617.0,0.0753,0.846,"(0.0753,0.846)",0.4665687,0.2330484,0.0543115,0.6983,0.846,0.4894,0.0753,0.2324
MOD13A1_006__500m_16_days_NDVI_doy2019049_aid0001,_500m_16_days_NDVI,aid0001,2019-02-18,1617.0,0.0021,0.6936,"(0.0021,0.6936)",0.3733407,0.2123882,0.0451087,0.5852,0.6936,0.3967,0.0021,0.1634
MOD13A1_006__500m_16_days_NDVI_doy2019065_aid0001,_500m_16_days_NDVI,aid0001,2019-03-06,1617.0,0.0425,0.7974,"(0.0425,0.7974)",0.4809873,0.2221292,0.0493414,0.697,0.7974,0.5188,0.0425,0.2588
MOD13A1_006__500m_16_days_NDVI_doy2019081_aid0001,_500m_16_days_NDVI,aid0001,2019-03-22,1617.0,0.0382,0.7723,"(0.0382,0.7723)",0.4361249,0.2124574,0.0451381,0.6439,0.7723,0.4617,0.0382,0.221
MOD13A1_006__500m_16_days_NDVI_doy2019097_aid0001,_500m_16_days_NDVI,aid0001,2019-04-07,1617.0,0.0661,0.7847,"(0.0661,0.7847)",0.4751619,0.2143179,0.0459322,0.6878,0.7847,0.5073,0.0661,0.2593
MOD13A1_006__500m_16_days_NDVI_doy2019113_aid0001,_500m_16_days_NDVI,aid0001,2019-04-23,1617.0,0.1195,0.8618,"(0.1195,0.8618)",0.5343354,0.2438355,0.0594557,0.7882,0.8618,0.545,0.1195,0.2895
MOD13A1_006__500m_16_days_NDVI_doy2019129_aid0001,_500m_16_days_NDVI,aid0001,2019-05-09,1617.0,0.091,0.9115,"(0.091,0.9115)",0.5565692,0.2623643,0.068835,0.8262,0.9115,0.5759,0.091,0.2952
MOD13A1_006__500m_16_days_NDVI_doy2019145_aid0001,_500m_16_days_NDVI,aid0001,2019-05-25,1617.0,0.1356,0.8847,"(0.1356,0.8847)",0.5605434,0.251658,0.0633318,0.8093,0.8847,0.6164,0.1356,0.2977
MOD13A1_006__500m_16_days_NDVI_doy2019353_aid0001,_500m_16_days_NDVI,aid0001,2019-12-19,1617.0,0.0914,0.8547,"(0.0914,0.8547)",0.5117147,0.2457346,0.0603855,0.7563,0.8547,0.5451,0.0914,0.2679
MOD13A1_006__500m_16_days_NDVI_doy2020001_aid0001,_500m_16_days_NDVI,aid0001,2020-01-01,1617.0,0.0332,0.8724,"(0.0332,0.8724)",0.5088031,0.2494175,0.0622091,0.7504,0.8724,0.5545,0.0332,0.252
