File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD13A1_006__500m_16_days_EVI_doy2017033_aid0001,_500m_16_days_EVI,aid0001,2017-02-02,315.0,0.1131,0.3849,"(0.1131,0.3849)",0.230859,0.0487684,0.0023784,0.2659,0.3609,0.2299,0.1131,0.1948
MOD13A1_006__500m_16_days_EVI_doy2017049_aid0001,_500m_16_days_EVI,aid0001,2017-02-18,315.0,0.139,0.4309,"(0.139,0.4309)",0.2589152,0.0547435,0.0029969,0.2969,0.4087,0.2587,0.139,0.2162
MOD13A1_006__500m_16_days_EVI_doy2017065_aid0001,_500m_16_days_EVI,aid0001,2017-03-06,315.0,0.1341,0.4717,"(0.1341,0.4717)",0.2688079,0.0693693,0.0048121,0.31,0.4425,0.2598,0.1341,0.2197
MOD13A1_006__500m_16_days_EVI_doy2017081_aid0001,_500m_16_days_EVI,aid0001,2017-03-22,315.0,0.1427,0.591,"(0.1427,0.591)",0.3325321,0.0940818,0.0088514,0.39105,0.591,0.3095,0.1427,0.2547
MOD13A1_006__500m_16_days_EVI_doy2017097_aid0001,_500m_16_days_EVI,aid0001,2017-04-07,315.0,0.2225,0.645,"(0.2225,0.645)",0.4149584,0.0902105,0.0081379,0.4768,0.645,0.4044,0.2225,0.3436
MOD13A1_006__500m_16_days_EVI_doy2017113_aid0001,_500m_16_days_EVI,aid0001,2017-04-23,315.0,0.2004,0.6739,"(0.2004,0.6739)",0.4578997,0.0835142,0.0069746,0.5153,0.6715,0.4624,0.2592,0.4107
MOD13A1_006__500m_16_days_EVI_doy2017129_aid0001,_500m_16_days_EVI,aid0001,2017-05-09,315.0,0.2675,0.6585,"(0.2675,0.6585)",0.5212025,0.0943999,0.0089113,0.59245,0.6585,0.5561,0.2932,0.467
MOD13A1_006__500m_16_days_EVI_doy2017145_aid0001,_500m_16_days_EVI,aid0001,2017-05-25,315.0,0.2844,0.6461,"(0.2844,0.6461)",0.5075308,0.0825868,0.0068206,0.5687,0.6461,0.5328,0.3191,0.4613
MOD13A1_006__500m_16_days_EVI_doy2017353_aid0001,_500m_16_days_EVI,aid0001,2017-12-19,315.0,0.1099,0.4836,"(0.1099,0.4836)",0.3233759,0.0647903,0.0041978,0.3636,0.4836,0.317,0.202,0.282
MOD13A1_006__500m_16_days_EVI_doy2018001_aid0001,_500m_16_days_EVI,aid0001,2018-01-01,315.0,0.0981,0.5232,"(0.0981,0.5232)",0.3374289,0.0726415,0.0052768,0.389,0.5232,0.3414,0.176,0.2873
MOD13A1_006__500m_16_days_EVI_doy2018017_aid0001,_500m_16_days_EVI,aid0001,2018-01-17,315.0,0.1301,0.473,"(0.1301,0.473)",0.2722283,0.0658237,0.0043328,0.3199,0.4543,0.2643,0.1301,0.2237
MOD13A1_006__500m_16_days_EVI_doy2018033_aid0001,_500m_16_days_EVI,aid0001,2018-02-02,315.0,0.1085,0.4952,"(0.1085,0.4952)",0.278487,0.0850224,0.0072288,0.32855,0.4651,0.2732,0.1085,0.2194
MOD13A1_006__500m_16_days_EVI_doy2018049_aid0001,_500m_16_days_EVI,aid0001,2018-02-18,315.0,0.1032,0.442,"(0.1032,0.442)",0.2603651,0.0665704,0.0044316,0.3049,0.442,0.2544,0.1032,0.21335
MOD13A1_006__500m_16_days_EVI_doy2018065_aid0001,_500m_16_days_EVI,aid0001,2018-03-06,315.0,0.055,0.3441,"(0.055,0.3441)",0.1939625,0.0625124,0.0039078,0.2332,0.3441,0.2003,0.055,0.1356
MOD13A1_006__500m_16_days_EVI_doy2018081_aid0001,_500m_16_days_EVI,aid0001,2018-03-22,315.0,0.1265,0.5649,"(0.1265,0.5649)",0.3121898,0.087144,0.0075941,0.37315,0.5113,0.2905,0.1265,0.2473
MOD13A1_006__500m_16_days_EVI_doy2018097_aid0001,_500m_16_days_EVI,aid0001,2018-04-07,315.0,0.2062,0.6304,"(0.2062,0.6304)",0.4160248,0.0921669,0.0084947,0.47495,0.6304,0.406,0.2062,0.3548
MOD13A1_006__500m_16_days_EVI_doy2018113_aid0001,_500m_16_days_EVI,aid0001,2018-04-23,315.0,0.2352,0.6503,"(0.2352,0.6503)",0.5179083,0.0868484,0.0075426,0.5717,0.6503,0.546,0.3682,0.4896
MOD13A1_006__500m_16_days_EVI_doy2018129_aid0001,_500m_16_days_EVI,aid0001,2018-05-09,315.0,0.2999,0.7017,"(0.2999,0.7017)",0.5529006,0.0914047,0.0083548,0.6171,0.7017,0.5764,0.3619,0.50995
MOD13A1_006__500m_16_days_EVI_doy2018145_aid0001,_500m_16_days_EVI,aid0001,2018-05-25,315.0,0.2861,0.7247,"(0.2861,0.7247)",0.5448292,0.0966058,0.0093327,0.6116,0.7247,0.5473,0.3445,0.5012
MOD13A1_006__500m_16_days_EVI_doy2018353_aid0001,_500m_16_days_EVI,aid0001,2018-12-19,315.0,0.0872,0.4526,"(0.0872,0.4526)",0.2481908,0.0770722,0.0059401,0.2967,0.4526,0.2442,0.0872,0.18345
MOD13A1_006__500m_16_days_EVI_doy2019001_aid0001,_500m_16_days_EVI,aid0001,2019-01-01,315.0,0.0872,0.4526,"(0.0872,0.4526)",0.2476663,0.0771363,0.00595,0.2967,0.4526,0.2433,0.0872,0.18345
MOD13A1_006__500m_16_days_EVI_doy2019017_aid0001,_500m_16_days_EVI,aid0001,2019-01-17,315.0,0.0881,0.4669,"(0.0881,0.4669)",0.2515368,0.0715984,0.0051263,0.2968,0.4446,0.2509,0.0881,0.19675
MOD13A1_006__500m_16_days_EVI_doy2019033_aid0001,_500m_16_days_EVI,aid0001,2019-02-02,315.0,0.1191,0.4343,"(0.1191,0.4343)",0.2454581,0.0630361,0.0039735,0.28135,0.3983,0.2368,0.1191,0.19695
MOD13A1_006__500m_16_days_EVI_doy2019049_aid0001,_500m_16_days_EVI,aid0001,2019-02-18,315.0,0.1034,0.4238,"(0.1034,0.4238)",0.2430527,0.0581593,0.0033825,0.28125,0.4057,0.2358,0.1034,0.19775
MOD13A1_006__500m_16_days_EVI_doy2019065_aid0001,_500m_16_days_EVI,aid0001,2019-03-06,315.0,0.1656,0.6223,"(0.1656,0.6223)",0.3423695,0.0894341,0.0079985,0.39895,0.557,0.3261,0.1656,0.2796
MOD13A1_006__500m_16_days_EVI_doy2019081_aid0001,_500m_16_days_EVI,aid0001,2019-03-22,315.0,0.1493,0.5674,"(0.1493,0.5674)",0.3282317,0.0951539,0.0090543,0.3801,0.5674,0.3047,0.1493,0.2507
MOD13A1_006__500m_16_days_EVI_doy2019097_aid0001,_500m_16_days_EVI,aid0001,2019-04-07,315.0,0.1901,0.6591,"(0.1901,0.6591)",0.3818429,0.1069843,0.0114456,0.4507,0.6591,0.3627,0.1901,0.29455
MOD13A1_006__500m_16_days_EVI_doy2019113_aid0001,_500m_16_days_EVI,aid0001,2019-04-23,315.0,0.2767,0.7334,"(0.2767,0.7334)",0.5506689,0.0966335,0.009338,0.609,0.7334,0.5696,0.35,0.50175
MOD13A1_006__500m_16_days_EVI_doy2019129_aid0001,_500m_16_days_EVI,aid0001,2019-05-09,315.0,0.2711,0.6716,"(0.2711,0.6716)",0.4871165,0.0721809,0.0052101,0.53045,0.6278,0.5086,0.3593,0.4604
MOD13A1_006__500m_16_days_EVI_doy2019145_aid0001,_500m_16_days_EVI,aid0001,2019-05-25,315.0,0.2721,0.716,"(0.2721,0.716)",0.5540838,0.1005336,0.010107,0.6392,0.716,0.5563,0.326,0.5117
MOD13A1_006__500m_16_days_EVI_doy2019353_aid0001,_500m_16_days_EVI,aid0001,2019-12-19,315.0,0.0909,0.5309,"(0.0909,0.5309)",0.238114,0.0860679,0.0074077,0.2882,0.4608,0.2252,0.0909,0.17005
MOD13A1_006__500m_16_days_EVI_doy2020001_aid0001,_500m_16_days_EVI,aid0001,2020-01-01,315.0,0.1134,0.5152,"(0.1134,0.5152)",0.2669184,0.0812028,0.0065939,0.3192,0.4907,0.2619,0.1134,0.1982
MOD13A1_006__500m_16_days_EVI_doy2020017_aid0001,_500m_16_days_EVI,aid0001,2020-01-17,315.0,0.118,0.5193,"(0.118,0.5193)",0.293733,0.0752198,0.005658,0.3432,0.4765,0.2893,0.118,0.2356
MOD13A1_006__500m_16_days_EVI_doy2020033_aid0001,_500m_16_days_EVI,aid0001,2020-02-02,315.0,0.1174,0.5022,"(0.1174,0.5022)",0.2641902,0.0780249,0.0060879,0.3138,0.4708,0.2547,0.1174,0.2021
MOD13A1_006__500m_16_days_EVI_doy2020049_aid0001,_500m_16_days_EVI,aid0001,2020-02-18,315.0,0.1477,0.5081,"(0.1477,0.5081)",0.3001378,0.0758384,0.0057515,0.3373,0.4627,0.292,0.1477,0.24135
MOD13A1_006__500m_16_days_EVI_doy2020065_aid0001,_500m_16_days_EVI,aid0001,2020-03-05,315.0,0.1601,0.5971,"(0.1601,0.5971)",0.3422965,0.0934942,0.0087412,0.405,0.5971,0.3293,0.1601,0.26755
MOD13A1_006__500m_16_days_EVI_doy2020081_aid0001,_500m_16_days_EVI,aid0001,2020-03-21,315.0,0.1785,0.5886,"(0.1785,0.5886)",0.3543114,0.0974387,0.0094943,0.4281,0.5886,0.3354,0.1785,0.2799
MOD13A1_006__500m_16_days_EVI_doy2020097_aid0001,_500m_16_days_EVI,aid0001,2020-04-06,315.0,0.1864,0.6239,"(0.1864,0.6239)",0.4309787,0.0805286,0.0064849,0.4869,0.6239,0.4295,0.228,0.3764
MOD13A1_006__500m_16_days_EVI_doy2020113_aid0001,_500m_16_days_EVI,aid0001,2020-04-22,315.0,0.2386,0.7233,"(0.2386,0.7233)",0.5265222,0.1139048,0.0129743,0.6115,0.7233,0.5463,0.2386,0.4533
MOD13A1_006__500m_16_days_EVI_doy2020129_aid0001,_500m_16_days_EVI,aid0001,2020-05-08,315.0,0.3389,0.7341,"(0.3389,0.7341)",0.588181,0.0912103,0.0083193,0.65665,0.7341,0.6159,0.3809,0.54455
MOD13A1_006__500m_16_days_EVI_doy2020145_aid0001,_500m_16_days_EVI,aid0001,2020-05-24,315.0,0.2408,0.7014,"(0.2408,0.7014)",0.5469317,0.0927454,0.0086017,0.6148,0.7014,0.56,0.3428,0.5055
MOD13A1_006__500m_16_days_EVI_doy2020353_aid0001,_500m_16_days_EVI,aid0001,2020-12-18,315.0,0.0326,0.4201,"(0.0326,0.4201)",0.1966416,0.083881,0.007036,0.2615,0.4201,0.1671,0.0326,0.13335
MOD13A1_006__500m_16_days_EVI_doy2021001_aid0001,_500m_16_days_EVI,aid0001,2021-01-01,315.0,0.0241,0.4589,"(0.0241,0.4589)",0.2129413,0.0941324,0.0088609,0.29685,0.4589,0.2215,0.0241,0.12795
MOD13A1_006__500m_16_days_EVI_doy2021017_aid0001,_500m_16_days_EVI,aid0001,2021-01-17,315.0,0.0292,0.4218,"(0.0292,0.4218)",0.1736257,0.1061288,0.0112633,0.2473,0.4218,0.1612,0.0292,0.0661
MOD13A1_006__500m_16_days_EVI_doy2021033_aid0001,_500m_16_days_EVI,aid0001,2021-02-02,315.0,0.0141,0.3874,"(0.0141,0.3874)",0.2023476,0.0869302,0.0075569,0.2661,0.3874,0.2189,0.0141,0.1629
MOD13A1_006__500m_16_days_EVI_doy2021049_aid0001,_500m_16_days_EVI,aid0001,2021-02-18,315.0,0.1215,0.5115,"(0.1215,0.5115)",0.2979498,0.0699625,0.0048948,0.3372,0.4662,0.2925,0.1215,0.2454
MOD13A1_006__500m_16_days_EVI_doy2021065_aid0001,_500m_16_days_EVI,aid0001,2021-03-06,315.0,0.1404,0.5158,"(0.1404,0.5158)",0.3006149,0.0803199,0.0064513,0.3592,0.5158,0.283,0.1404,0.246
MOD13A1_006__500m_16_days_EVI_doy2021081_aid0001,_500m_16_days_EVI,aid0001,2021-03-22,315.0,0.1582,0.6277,"(0.1582,0.6277)",0.3459302,0.0940554,0.0088464,0.41275,0.6001,0.3336,0.1582,0.2761
MOD13A1_006__500m_16_days_EVI_doy2021097_aid0001,_500m_16_days_EVI,aid0001,2021-04-07,315.0,0.1832,0.6456,"(0.1832,0.6456)",0.3683,0.102413,0.0104884,0.4473,0.6456,0.3496,0.1832,0.288
MOD13A1_006__500m_16_days_EVI_doy2021113_aid0001,_500m_16_days_EVI,aid0001,2021-04-23,315.0,0.1992,0.6513,"(0.1992,0.6513)",0.3844489,0.1006999,0.0101405,0.458,0.6513,0.3688,0.1992,0.3054
MOD13A1_006__500m_16_days_EVI_doy2021129_aid0001,_500m_16_days_EVI,aid0001,2021-05-09,315.0,0.2281,0.6255,"(0.2281,0.6255)",0.4774667,0.0832217,0.0069259,0.52905,0.6255,0.4989,0.3069,0.44005
MOD13A1_006__500m_16_days_EVI_doy2021145_aid0001,_500m_16_days_EVI,aid0001,2021-05-25,315.0,0.2493,0.6667,"(0.2493,0.6667)",0.514161,0.0908694,0.0082572,0.58035,0.6667,0.547,0.309,0.4679
MOD13A1_006__500m_16_days_EVI_doy2021353_aid0001,_500m_16_days_EVI,aid0001,2021-12-19,315.0,0.1397,0.5085,"(0.1397,0.5085)",0.2880762,0.0693869,0.0048145,0.3357,0.4292,0.2887,0.1397,0.2364
MOD13A1_006__500m_16_days_EVI_doy2022001_aid0001,_500m_16_days_EVI,aid0001,2022-01-01,315.0,0.1397,0.5209,"(0.1397,0.5209)",0.2837635,0.0720409,0.0051899,0.3316,0.4629,0.2887,0.1397,0.2319
MOD13A1_006__500m_16_days_EVI_doy2022017_aid0001,_500m_16_days_EVI,aid0001,2022-01-17,315.0,0.0954,0.4863,"(0.0954,0.4863)",0.2659479,0.0698314,0.0048764,0.3061,0.4274,0.2682,0.0954,0.2167
MOD13A1_006__500m_16_days_NDVI_doy2000049_aid0001,_500m_16_days_NDVI,aid0001,2000-02-18,315.0,0.3263,0.6983,"(0.3263,0.6983)",0.5569229,0.0747359,0.0055854,0.59925,0.6717,0.5813,0.4593,0.53995
MOD13A1_006__500m_16_days_NDVI_doy2000065_aid0001,_500m_16_days_NDVI,aid0001,2000-03-05,315.0,0.2621,0.7026,"(0.2621,0.7026)",0.5570619,0.0769797,0.0059259,0.60615,0.7026,0.5741,0.4306,0.5345
MOD13A1_006__500m_16_days_NDVI_doy2000081_aid0001,_500m_16_days_NDVI,aid0001,2000-03-21,315.0,0.3118,0.746,"(0.3118,0.746)",0.5775483,0.0786113,0.0061797,0.6319,0.746,0.5857,0.4084,0.5421
MOD13A1_006__500m_16_days_NDVI_doy2000097_aid0001,_500m_16_days_NDVI,aid0001,2000-04-06,315.0,0.3354,0.8158,"(0.3354,0.8158)",0.6478267,0.0876292,0.0076789,0.7222,0.8158,0.6392,0.4445,0.5954
MOD13A1_006__500m_16_days_NDVI_doy2000113_aid0001,_500m_16_days_NDVI,aid0001,2000-04-22,315.0,0.5375,0.8395,"(0.5375,0.8395)",0.7309848,0.0690554,0.0047686,0.7857,0.8395,0.7408,0.5452,0.687
MOD13A1_006__500m_16_days_NDVI_doy2000129_aid0001,_500m_16_days_NDVI,aid0001,2000-05-08,315.0,0.4732,0.8964,"(0.4732,0.8964)",0.7607997,0.0951814,0.0090595,0.8357,0.8964,0.7783,0.5449,0.7189
MOD13A1_006__500m_16_days_NDVI_doy2000145_aid0001,_500m_16_days_NDVI,aid0001,2000-05-24,315.0,0.4482,0.8951,"(0.4482,0.8951)",0.7551975,0.0984239,0.0096873,0.83725,0.8951,0.7631,0.4638,0.6835
MOD13A1_006__500m_16_days_NDVI_doy2000353_aid0001,_500m_16_days_NDVI,aid0001,2000-12-18,315.0,0.3641,0.7351,"(0.3641,0.7351)",0.6104683,0.0742916,0.0055192,0.66015,0.7351,0.6274,0.4505,0.575
MOD13A1_006__500m_16_days_NDVI_doy2001001_aid0001,_500m_16_days_NDVI,aid0001,2001-01-01,315.0,0.3572,0.7254,"(0.3572,0.7254)",0.5792552,0.0657669,0.0043253,0.6277,0.7254,0.5876,0.4233,0.5455
MOD13A1_006__500m_16_days_NDVI_doy2001017_aid0001,_500m_16_days_NDVI,aid0001,2001-01-17,315.0,0.2898,0.6912,"(0.2898,0.6912)",0.5470946,0.0764699,0.0058476,0.60075,0.6912,0.5578,0.3658,0.50385
MOD13A1_006__500m_16_days_NDVI_doy2001033_aid0001,_500m_16_days_NDVI,aid0001,2001-02-02,315.0,0.2477,0.7138,"(0.2477,0.7138)",0.5697546,0.08035,0.0064561,0.6224,0.7138,0.5873,0.4249,0.54325
MOD13A1_006__500m_16_days_NDVI_doy2001049_aid0001,_500m_16_days_NDVI,aid0001,2001-02-18,315.0,0.3577,0.6669,"(0.3577,0.6669)",0.5151067,0.0656466,0.0043095,0.5659,0.6669,0.5205,0.3577,0.4714
MOD13A1_006__500m_16_days_NDVI_doy2001065_aid0001,_500m_16_days_NDVI,aid0001,2001-03-06,315.0,0.2529,0.6969,"(0.2529,0.6969)",0.559834,0.0782397,0.0061215,0.6124,0.6969,0.5714,0.372,0.5137
MOD13A1_006__500m_16_days_NDVI_doy2001081_aid0001,_500m_16_days_NDVI,aid0001,2001-03-22,315.0,0.3088,0.8009,"(0.3088,0.8009)",0.5985689,0.0849882,0.007223,0.6586,0.8009,0.5982,0.4028,0.5425
MOD13A1_006__500m_16_days_NDVI_doy2001097_aid0001,_500m_16_days_NDVI,aid0001,2001-04-07,315.0,0.0619,0.8368,"(0.0619,0.8368)",0.6617102,0.1287511,0.0165768,0.74075,0.8368,0.6916,0.3872,0.5898
MOD13A1_006__500m_16_days_NDVI_doy2001113_aid0001,_500m_16_days_NDVI,aid0001,2001-04-23,315.0,0.4036,0.7598,"(0.4036,0.7598)",0.6178695,0.0750788,0.0056368,0.67475,0.7598,0.6239,0.4433,0.57
MOD13A1_006__500m_16_days_NDVI_doy2001129_aid0001,_500m_16_days_NDVI,aid0001,2001-05-09,315.0,0.3915,0.8381,"(0.3915,0.8381)",0.724939,0.0926377,0.0085817,0.7947,0.8381,0.752,0.521,0.6825
MOD13A1_006__500m_16_days_NDVI_doy2001145_aid0001,_500m_16_days_NDVI,aid0001,2001-05-25,315.0,0.4451,0.8937,"(0.4451,0.8937)",0.7260927,0.1041768,0.0108528,0.81485,0.8937,0.7302,0.4451,0.66
MOD13A1_006__500m_16_days_NDVI_doy2001353_aid0001,_500m_16_days_NDVI,aid0001,2001-12-19,315.0,-0.0767,0.6739,"(-0.0767,0.6739)",0.2152149,0.1496162,0.022385,0.3218,0.6473,0.1928,-0.0767,0.0958
MOD13A1_006__500m_16_days_NDVI_doy2002001_aid0001,_500m_16_days_NDVI,aid0001,2002-01-01,315.0,-0.0767,0.7376,"(-0.0767,0.7376)",0.2344098,0.156099,0.0243669,0.334,0.6063,0.2046,-0.0767,0.1114
MOD13A1_006__500m_16_days_NDVI_doy2002017_aid0001,_500m_16_days_NDVI,aid0001,2002-01-17,315.0,0.3093,0.6466,"(0.3093,0.6466)",0.5249927,0.0611441,0.0037386,0.5665,0.6466,0.5417,0.4045,0.5017
MOD13A1_006__500m_16_days_NDVI_doy2002033_aid0001,_500m_16_days_NDVI,aid0001,2002-02-02,315.0,0.315,0.6794,"(0.315,0.6794)",0.5343921,0.0707493,0.0050055,0.58185,0.6794,0.5543,0.379,0.4993
MOD13A1_006__500m_16_days_NDVI_doy2002049_aid0001,_500m_16_days_NDVI,aid0001,2002-02-18,315.0,0.3134,0.7226,"(0.3134,0.7226)",0.5740943,0.0783246,0.0061347,0.6266,0.7226,0.5967,0.4015,0.5359
MOD13A1_006__500m_16_days_NDVI_doy2002065_aid0001,_500m_16_days_NDVI,aid0001,2002-03-06,315.0,0.2846,0.7094,"(0.2846,0.7094)",0.5497978,0.0711376,0.0050606,0.593,0.7094,0.5592,0.4018,0.51275
MOD13A1_006__500m_16_days_NDVI_doy2002081_aid0001,_500m_16_days_NDVI,aid0001,2002-03-22,315.0,0.3675,0.7805,"(0.3675,0.7805)",0.6197413,0.0798654,0.0063785,0.6799,0.7805,0.6183,0.422,0.5745
MOD13A1_006__500m_16_days_NDVI_doy2002097_aid0001,_500m_16_days_NDVI,aid0001,2002-04-07,315.0,0.4275,0.7748,"(0.4275,0.7748)",0.632973,0.0695523,0.0048375,0.6804,0.7748,0.645,0.4887,0.5983
MOD13A1_006__500m_16_days_NDVI_doy2002113_aid0001,_500m_16_days_NDVI,aid0001,2002-04-23,315.0,0.4387,0.8092,"(0.4387,0.8092)",0.6854286,0.0766343,0.0058728,0.7399,0.8092,0.711,0.5429,0.6611
MOD13A1_006__500m_16_days_NDVI_doy2002129_aid0001,_500m_16_days_NDVI,aid0001,2002-05-09,315.0,0.453,0.9111,"(0.453,0.9111)",0.7726797,0.1032171,0.0106538,0.85405,0.9111,0.7975,0.543,0.7247
MOD13A1_006__500m_16_days_NDVI_doy2002145_aid0001,_500m_16_days_NDVI,aid0001,2002-05-25,315.0,0.4293,0.9063,"(0.4293,0.9063)",0.7654838,0.1025163,0.0105096,0.8434,0.9063,0.7869,0.5328,0.7158
MOD13A1_006__500m_16_days_NDVI_doy2002353_aid0001,_500m_16_days_NDVI,aid0001,2002-12-19,315.0,0.3002,0.6886,"(0.3002,0.6886)",0.5144102,0.1039732,0.0108104,0.6068,0.6886,0.5111,0.3002,0.4318
MOD13A1_006__500m_16_days_NDVI_doy2003001_aid0001,_500m_16_days_NDVI,aid0001,2003-01-01,315.0,-0.0184,0.7007,"(-0.0184,0.7007)",0.3700086,0.2097273,0.0439855,0.5395,0.7007,0.4409,-0.0184,0.1507
MOD13A1_006__500m_16_days_NDVI_doy2003017_aid0001,_500m_16_days_NDVI,aid0001,2003-01-17,315.0,0.0485,0.72,"(0.0485,0.72)",0.5298914,0.1027376,0.010555,0.60415,0.72,0.5406,0.3,0.4811
MOD13A1_006__500m_16_days_NDVI_doy2003033_aid0001,_500m_16_days_NDVI,aid0001,2003-02-02,315.0,-0.009,0.6997,"(-0.009,0.6997)",0.1187308,0.0982786,0.0096587,0.16415,0.3096,0.0927,-0.009,0.0551
MOD13A1_006__500m_16_days_NDVI_doy2003049_aid0001,_500m_16_days_NDVI,aid0001,2003-02-18,315.0,0.0215,0.5843,"(0.0215,0.5843)",0.4232127,0.1161735,0.0134963,0.4915,0.5843,0.4595,0.2843,0.3955
MOD13A1_006__500m_16_days_NDVI_doy2003065_aid0001,_500m_16_days_NDVI,aid0001,2003-03-06,315.0,0.2898,0.6856,"(0.2898,0.6856)",0.5333089,0.0741854,0.0055035,0.579,0.6856,0.5512,0.4045,0.5072
MOD13A1_006__500m_16_days_NDVI_doy2003081_aid0001,_500m_16_days_NDVI,aid0001,2003-03-22,315.0,0.2995,0.7532,"(0.2995,0.7532)",0.5384276,0.0773967,0.0059902,0.59145,0.7005,0.5498,0.3572,0.49165
MOD13A1_006__500m_16_days_NDVI_doy2003097_aid0001,_500m_16_days_NDVI,aid0001,2003-04-07,315.0,0.333,0.8054,"(0.333,0.8054)",0.6081724,0.0902913,0.0081525,0.67815,0.8054,0.6115,0.4092,0.5688
MOD13A1_006__500m_16_days_NDVI_doy2003113_aid0001,_500m_16_days_NDVI,aid0001,2003-04-23,315.0,0.3782,0.7995,"(0.3782,0.7995)",0.6851029,0.0900478,0.0081086,0.7486,0.7995,0.7174,0.493,0.6421
MOD13A1_006__500m_16_days_NDVI_doy2003129_aid0001,_500m_16_days_NDVI,aid0001,2003-05-09,315.0,0.4628,0.8936,"(0.4628,0.8936)",0.7665286,0.0892444,0.0079646,0.837,0.8936,0.7875,0.5947,0.7366
MOD13A1_006__500m_16_days_NDVI_doy2003145_aid0001,_500m_16_days_NDVI,aid0001,2003-05-25,315.0,0.512,0.8887,"(0.512,0.8887)",0.7666295,0.0808637,0.0065389,0.83,0.8887,0.776,0.5557,0.71465
MOD13A1_006__500m_16_days_NDVI_doy2003353_aid0001,_500m_16_days_NDVI,aid0001,2003-12-19,315.0,0.3222,0.6833,"(0.3222,0.6833)",0.559333,0.085988,0.0073939,0.62015,0.6833,0.5805,0.3604,0.51485
MOD13A1_006__500m_16_days_NDVI_doy2004001_aid0001,_500m_16_days_NDVI,aid0001,2004-01-01,315.0,0.0484,0.6705,"(0.0484,0.6705)",0.4949762,0.1257355,0.0158094,0.58425,0.6705,0.524,0.2562,0.4469
MOD13A1_006__500m_16_days_NDVI_doy2004017_aid0001,_500m_16_days_NDVI,aid0001,2004-01-17,315.0,-0.006,0.6981,"(-0.006,0.6981)",0.3044454,0.2436198,0.0593506,0.5676,0.6981,0.2735,-0.006,0.0633
MOD13A1_006__500m_16_days_NDVI_doy2004033_aid0001,_500m_16_days_NDVI,aid0001,2004-02-02,315.0,0.264,0.6722,"(0.264,0.6722)",0.5076575,0.0761866,0.0058044,0.559,0.6722,0.5192,0.3363,0.4678
MOD13A1_006__500m_16_days_NDVI_doy2004049_aid0001,_500m_16_days_NDVI,aid0001,2004-02-18,315.0,0.2805,0.6983,"(0.2805,0.6983)",0.5428375,0.0760134,0.005778,0.59565,0.6983,0.558,0.3794,0.508
MOD13A1_006__500m_16_days_NDVI_doy2004065_aid0001,_500m_16_days_NDVI,aid0001,2004-03-05,315.0,0.3115,0.6881,"(0.3115,0.6881)",0.4982216,0.074212,0.0055074,0.5443,0.6881,0.5065,0.3115,0.447
MOD13A1_006__500m_16_days_NDVI_doy2004081_aid0001,_500m_16_days_NDVI,aid0001,2004-03-21,315.0,0.3215,0.7919,"(0.3215,0.7919)",0.5780521,0.0877835,0.0077059,0.63295,0.7638,0.5835,0.395,0.5301
MOD13A1_006__500m_16_days_NDVI_doy2004097_aid0001,_500m_16_days_NDVI,aid0001,2004-04-06,315.0,0.3602,0.8233,"(0.3602,0.8233)",0.6433343,0.0858877,0.0073767,0.6936,0.8233,0.6491,0.4598,0.59795
MOD13A1_006__500m_16_days_NDVI_doy2004113_aid0001,_500m_16_days_NDVI,aid0001,2004-04-22,315.0,0.3403,0.8063,"(0.3403,0.8063)",0.682867,0.087491,0.0076547,0.74395,0.8063,0.7121,0.5025,0.6459
MOD13A1_006__500m_16_days_NDVI_doy2004129_aid0001,_500m_16_days_NDVI,aid0001,2004-05-08,315.0,0.4274,0.8898,"(0.4274,0.8898)",0.7482756,0.1048519,0.0109939,0.844,0.8898,0.7647,0.4844,0.68085
MOD13A1_006__500m_16_days_NDVI_doy2004145_aid0001,_500m_16_days_NDVI,aid0001,2004-05-24,315.0,0.4078,0.9031,"(0.4078,0.9031)",0.7497565,0.1086236,0.0117991,0.8406,0.9031,0.7572,0.4787,0.6848
MOD13A1_006__500m_16_days_NDVI_doy2004353_aid0001,_500m_16_days_NDVI,aid0001,2004-12-18,315.0,-0.0887,0.6853,"(-0.0887,0.6853)",0.3417937,0.2213072,0.0489769,0.55015,0.6853,0.4233,-0.0887,0.1107
MOD13A1_006__500m_16_days_NDVI_doy2005001_aid0001,_500m_16_days_NDVI,aid0001,2005-01-01,315.0,0.3096,0.6945,"(0.3096,0.6945)",0.5675178,0.0704609,0.0049647,0.6187,0.6945,0.5843,0.4038,0.5295
MOD13A1_006__500m_16_days_NDVI_doy2005017_aid0001,_500m_16_days_NDVI,aid0001,2005-01-17,315.0,0.3523,0.6828,"(0.3523,0.6828)",0.5455463,0.067937,0.0046154,0.5902,0.6828,0.5541,0.4014,0.5125
MOD13A1_006__500m_16_days_NDVI_doy2005033_aid0001,_500m_16_days_NDVI,aid0001,2005-02-02,315.0,-0.0169,0.6316,"(-0.0169,0.6316)",0.4952981,0.1168152,0.0136458,0.5662,0.6316,0.5329,0.2746,0.446
MOD13A1_006__500m_16_days_NDVI_doy2005049_aid0001,_500m_16_days_NDVI,aid0001,2005-02-18,315.0,-0.0085,0.5783,"(-0.0085,0.5783)",0.1202606,0.1200181,0.0144044,0.1557,0.3124,0.0796,-0.0085,0.0456
